locationId,location,parameter,value,unit,country,city,isMobile,isAnalysis,entity,sensorType,date_utc,lat,long
225669,"City Hall, Chiangmai",pm25,32.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.6,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T14:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,32.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,31.6,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,31.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,30.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,30.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,30.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.0,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T01:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-24T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,29.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T17:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.9,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T15:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T13:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T12:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.7,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T11:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.9,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T10:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T09:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T08:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,28.1,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T07:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.9,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T06:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.8,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T05:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.9,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T04:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.5,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T03:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.4,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T02:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-23T00:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-22T23:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.3,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-22T22:00:00+00:00,18.840732,98.96978
225669,"City Hall, Chiangmai",pm25,27.2,µg/m³,TH,,False,,Governmental Organization,reference grade,2024-01-22T21:00:00+00:00,18.840732,98.96978
